trip_duration_days,miles_traveled,total_receipts_amount,expected_output,miles_per_day,receipts_per_day,base_per_diem,is_five_day,tier1_miles,tier2_miles,log_miles,log_receipts,length_long,length_medium,length_short
8,392.0,661.27,978.13,49.0,82.65875,800,0,100.0,292.0,5.973809611869261,6.495673327771666,True,False,False
7,951.0,584.4,1253.76,135.85714285714286,83.48571428571428,700,0,100.0,851.0,6.858565034791365,6.372295374257785,True,False,False
5,778.0,2423.47,1643.96,155.6,484.69399999999996,500,1,100.0,678.0,6.658011045870748,7.793368222783556,False,True,False
11,958.0,1999.13,1900.18,87.0909090909091,181.73909090909092,1100,0,100.0,858.0,6.8658910748834385,7.600967457429674,True,False,False
3,186.0,1068.31,1152.04,62.0,356.1033333333333,300,0,100.0,86.0,5.231108616854587,6.974768859631348,False,False,True
5,1116.0,2460.46,1711.97,223.2,492.092,500,1,100.0,1016.0,7.018401799069201,7.808509948812309,False,True,False
13,63.0,107.92,710.25,4.846153846153846,8.301538461538462,1300,0,63.0,0.0,4.1588830833596715,4.690613667805559,True,False,False
6,170.0,476.99,600.23,28.333333333333332,79.49833333333333,600,0,100.0,70.0,5.14166355650266,6.1695898117705275,False,True,False
3,870.0,413.23,795.8,290.0,137.74333333333334,300,0,100.0,770.0,6.769641976852503,6.026421375117015,False,False,True
12,852.0,1957.9,1944.89,71.0,163.15833333333333,1200,0,100.0,752.0,6.748759547491679,7.5801383701893545,True,False,False
6,420.0,386.77,929.16,70.0,64.46166666666666,600,0,100.0,320.0,6.042632833682381,5.960412380352513,False,True,False
6,668.0,1922.45,1796.98,111.33333333333333,320.40833333333336,600,0,100.0,568.0,6.505784060128229,7.561875727573234,False,True,False
8,795.0,1645.99,644.69,99.375,205.74875,800,0,100.0,695.0,6.679599185844383,7.406704658513792,True,False,False
4,420.0,927.74,1238.04,105.0,231.935,400,0,100.0,320.0,6.042632833682381,6.833828828813841,False,True,False
12,1074.0,2407.71,1843.97,89.5,200.6425,1200,0,100.0,974.0,6.980075940561763,7.786846613467185,True,False,False
12,916.0,2394.85,1740.85,76.33333333333333,199.57083333333333,1200,0,100.0,816.0,6.821107472256465,7.781493352935039,True,False,False
4,1075.0,586.17,1023.65,268.75,146.5425,400,0,100.0,975.0,6.98100574072173,6.375314386076916,False,True,False
5,1143.0,1217.72,1745.09,228.6,243.544,500,1,100.0,1043.0,7.042286171939743,7.105556406624478,False,True,False
2,719.0,591.44,755.3,359.5,295.72,200,0,100.0,619.0,6.579251212010101,6.384249602058772,False,False,True
4,197.0,1858.84,1416.33,49.25,464.71,400,0,100.0,97.0,5.288267030694535,7.5282457415018085,False,True,False
6,248.0,395.4,710.15,41.333333333333336,65.89999999999999,600,0,100.0,148.0,5.517452896464707,5.982423802455833,False,True,False
10,834.0,1820.8,1883.49,83.4,182.07999999999998,1000,0,100.0,734.0,6.727431724850855,7.50758030231071,True,False,False
1,1112.0,2011.44,1423.85,1112.0,2011.44,100,0,100.0,1012.0,7.014814351275545,7.6071031951836865,False,False,True
12,1189.0,1453.16,2162.13,99.08333333333333,121.09666666666668,1200,0,100.0,1089.0,7.081708586105575,7.282183693304844,True,False,False
14,269.0,1349.61,1832.34,19.214285714285715,96.40071428571427,1400,0,100.0,169.0,5.598421958998375,7.2083116212300204,True,False,False
7,671.0,1262.85,1600.42,95.85714285714286,180.40714285714284,700,0,100.0,571.0,6.51025834052315,7.14191789677878,True,False,False
9,52.0,350.58,601.81,5.777777777777778,38.95333333333333,900,0,52.0,0.0,3.970291913552122,5.8624372813717445,True,False,False
14,976.0,1526.58,1995.87,69.71428571428571,109.04142857142857,1400,0,100.0,876.0,6.884486652042782,7.331440062833081,True,False,False
2,370.0,1554.5,1311.23,185.0,777.25,200,0,100.0,270.0,5.916202062607435,7.349552316337692,False,False,True
4,1180.0,1948.55,1565.16,295.0,487.1375,400,0,100.0,1080.0,7.074116816197362,7.575353855695707,False,True,False
5,36.0,2022.94,1410.58,7.2,404.588,500,1,36.0,0.0,3.6109179126442243,7.612801385699181,False,True,False
5,691.0,1030.64,1465.26,138.2,206.12800000000001,500,1,100.0,591.0,6.539585955617669,6.9389050479743535,False,True,False
8,52.0,2353.5,1485.05,6.5,294.1875,800,0,52.0,0.0,3.970291913552122,7.764083669683609,True,False,False
11,24.0,2029.04,1569.37,2.1818181818181817,184.45818181818183,1100,0,24.0,0.0,3.2188758248682006,7.6158107762752,True,False,False
8,221.0,936.98,1287.0,27.625,117.1225,800,0,100.0,121.0,5.402677381872279,6.843728626817288,True,False,False
1,85.0,89.83,175.53,85.0,89.83,100,0,85.0,0.0,4.454347296253507,4.508989627514122,False,False,True
7,803.0,12.75,1146.78,114.71428571428571,1.8214285714285714,700,0,100.0,703.0,6.6895992691789665,2.6210388241125804,True,False,False
12,893.0,910.41,1862.13,74.41666666666667,75.86749999999999,1200,0,100.0,793.0,6.795705775173514,6.814992850900377,True,False,False
14,113.0,1091.13,1703.02,8.071428571428571,77.93785714285715,1400,0,100.0,13.0,4.736198448394496,6.995885196838293,True,False,False
5,516.0,1878.49,669.85,103.2,375.698,500,1,100.0,416.0,6.248042874508429,7.5387557424260985,False,True,False
14,904.0,2005.96,1970.01,64.57142857142857,143.28285714285715,1400,0,100.0,804.0,6.807934943699926,7.604376418353583,True,False,False
1,1058.0,1601.04,1465.9,1058.0,1601.04,100,0,100.0,958.0,6.9650803456014065,7.379033096105603,False,False,True
14,555.0,313.73,1201.26,39.642857142857146,22.409285714285716,1400,0,100.0,455.0,6.320768294250582,5.751715128411504,True,False,False
7,738.0,730.28,1429.72,105.42857142857143,104.32571428571428,700,0,100.0,638.0,6.6052979209482015,6.594796423345564,True,False,False
8,792.0,2437.24,1556.7,99.0,304.655,800,0,100.0,692.0,6.675823221634848,7.799031746541551,True,False,False
5,831.0,432.8,901.36,166.2,86.56,500,1,100.0,731.0,6.723832440821209,6.072583598392774,False,True,False
7,709.0,320.8,1116.62,101.28571428571429,45.82857142857143,700,0,100.0,609.0,6.565264970035361,5.773930234558283,True,False,False
9,1078.0,161.85,1260.96,119.77777777777777,17.983333333333334,900,0,100.0,978.0,6.983789965258135,5.092829531722242,True,False,False
2,616.0,968.93,1163.1,308.0,484.465,200,0,100.0,516.0,6.424869023905388,6.87722390394496,False,False,True
2,570.0,2297.12,1423.86,285.0,1148.56,200,0,100.0,470.0,6.3473892096560105,7.739846676366469,False,False,True
9,13.0,986.41,1271.52,1.4444444444444444,109.60111111111111,900,0,13.0,0.0,2.6390573296152584,6.895085353381337,True,False,False
7,381.0,2106.96,1705.27,54.42857142857143,300.9942857142857,700,0,100.0,281.0,5.945420608606575,7.653475934149151,True,False,False
9,460.0,2424.47,1624.68,51.111111111111114,269.3855555555555,900,0,100.0,360.0,6.133398042996649,7.793780599024982,True,False,False
4,425.0,1286.54,1449.26,106.25,321.635,400,0,100.0,325.0,6.054439346269371,7.160488700016457,False,True,False
11,437.0,1053.24,1630.47,39.72727272727273,95.74909090909091,1100,0,100.0,337.0,6.082218910376446,6.96057540716551,True,False,False
9,1000.0,1901.79,1778.65,111.11111111111111,211.31,900,0,100.0,900.0,6.90875477931522,7.551076509131241,True,False,False
1,553.0,1687.11,1295.34,553.0,1687.11,100,0,100.0,453.0,6.317164686747284,7.431364838909476,False,False,True
10,5.0,1094.06,1361.08,0.5,109.40599999999999,1000,0,5.0,0.0,1.791759469228055,6.9985644352699845,True,False,False
12,931.0,864.21,1663.58,77.58333333333333,72.0175,1200,0,100.0,831.0,6.837332814685591,6.762972252033377,True,False,False
6,436.0,914.53,1389.11,72.66666666666667,152.42166666666665,600,0,100.0,336.0,6.07993319509559,6.819503132556374,False,True,False
3,1074.0,247.32,636.02,358.0,82.44,300,0,100.0,974.0,6.980075940561763,5.514718236994854,False,False,True
9,896.0,1398.54,1727.1,99.55555555555556,155.39333333333332,900,0,100.0,796.0,6.799055862058796,7.24389889018336,True,False,False
1,462.0,2047.57,1202.9,462.0,2047.57,100,0,100.0,362.0,6.137727054086234,7.624897267747985,False,False,True
3,665.0,2418.16,1490.96,221.66666666666666,806.0533333333333,300,0,100.0,565.0,6.501289670540389,7.791175651456985,False,False,True
11,532.0,2419.86,1653.69,48.36363636363637,219.98727272727274,1100,0,100.0,432.0,6.278521424165844,7.791878127921921,True,False,False
9,483.0,52.64,949.04,53.666666666666664,5.848888888888889,900,0,100.0,383.0,6.182084906716632,3.9822950584134778,True,False,False
12,296.0,326.83,981.72,24.666666666666668,27.235833333333332,1200,0,100.0,196.0,5.6937321388027,5.792495181341137,True,False,False
9,131.0,1990.0,1557.2,14.555555555555555,221.11111111111111,900,0,100.0,31.0,4.882801922586371,7.596392304064196,True,False,False
6,836.0,2035.17,1718.79,139.33333333333334,339.195,600,0,100.0,736.0,6.729824070489475,7.618825871237774,False,True,False
10,532.0,1223.36,1631.49,53.2,122.33599999999998,1000,0,100.0,432.0,6.278521424165844,7.110173537475214,True,False,False
14,595.0,2140.61,1989.13,42.5,152.9007142857143,1400,0,100.0,495.0,6.39024066706535,7.669313161601293,True,False,False
7,623.0,1894.02,1739.49,89.0,270.57428571428574,700,0,100.0,523.0,6.436150368369428,7.546984671550542,True,False,False
5,1077.0,2234.35,1665.23,215.4,446.87,500,1,100.0,977.0,6.982862751468942,7.712153094339812,False,True,False
5,579.0,1018.52,1468.01,115.8,203.704,500,1,100.0,479.0,6.363028103540465,6.927087207281629,False,True,False
8,255.0,1817.19,1510.91,31.875,227.14875,800,0,100.0,155.0,5.545177444479562,7.505596779727632,True,False,False
8,1009.0,1378.07,1903.76,126.125,172.25875,800,0,100.0,909.0,6.917705609835305,7.229164637926305,True,False,False
10,87.0,498.96,781.97,8.7,49.896,1000,0,87.0,0.0,4.477336814478207,6.214528095222021,True,False,False
1,809.0,1734.56,1447.25,809.0,1734.56,100,0,100.0,709.0,6.697034247666484,7.4590854068736405,False,False,True
9,1079.0,1981.94,1763.16,119.88888888888889,220.21555555555557,900,0,100.0,979.0,6.984716320118266,7.5923358708759565,True,False,False
8,1134.0,1049.84,2073.13,141.75,131.23,800,0,100.0,1034.0,7.034387929915503,6.957345123322133,True,False,False
8,403.0,654.97,895.14,50.375,81.87125,800,0,100.0,303.0,6.0014148779611505,6.4861150561910454,True,False,False
8,534.0,429.88,916.02,66.75,53.735,800,0,100.0,434.0,6.282266746896006,6.0658296290632885,True,False,False
13,564.0,2245.56,1745.09,43.38461538461539,172.73538461538462,1300,0,100.0,464.0,6.336825731146441,7.717155436366332,True,False,False
2,752.0,958.29,1144.41,376.0,479.145,200,0,100.0,652.0,6.6240652277998935,6.866193427501874,False,False,True
11,293.0,1410.0,1673.7,26.636363636363637,128.1818181818182,1100,0,100.0,193.0,5.683579767338681,7.252053951852814,True,False,False
5,919.0,470.23,1119.17,183.8,94.046,500,1,100.0,819.0,6.824373670043086,6.155346297543303,False,True,False
5,103.0,333.22,573.58,20.6,66.644,500,1,100.0,3.0,4.6443908991413725,5.811799458775237,False,True,False
1,893.0,19.76,570.71,893.0,19.76,100,0,100.0,793.0,6.795705775173514,3.033028058297688,False,False,True
12,37.0,52.65,789.01,3.0833333333333335,4.3875,1200,0,37.0,0.0,3.6375861597263857,3.9824814690767076,True,False,False
8,1142.0,776.74,1827.44,142.75,97.0925,800,0,100.0,1042.0,7.04141166379481,6.65639227809303,True,False,False
5,332.0,218.03,801.73,66.4,43.606,500,1,100.0,232.0,5.808142489980444,5.389208706736104,False,True,False
7,950.0,1739.62,2032.23,135.71428571428572,248.51714285714283,700,0,100.0,850.0,6.85751406254539,7.4619966505801045,True,False,False
9,223.0,1916.03,1623.73,24.77777777777778,212.89222222222222,900,0,100.0,123.0,5.4116460518550396,7.558532392375462,True,False,False
6,522.0,1210.87,1577.01,87.0,201.81166666666664,600,0,100.0,422.0,6.259581464064923,7.099919900150344,False,True,False
12,46.0,2077.07,1666.29,3.8333333333333335,173.08916666666667,1200,0,46.0,0.0,3.8501476017100584,7.639194857328571,True,False,False
2,252.0,1545.94,1300.19,126.0,772.97,200,0,100.0,152.0,5.53338948872752,7.344034065076252,False,False,True
14,999.0,619.42,1510.57,71.35714285714286,44.24428571428571,1400,0,100.0,899.0,6.907755278982137,6.430396668049054,True,False,False
13,125.0,2004.61,1721.56,9.615384615384615,154.20076923076923,1300,0,100.0,25.0,4.836281906951478,7.603703532870744,True,False,False
9,597.0,625.99,990.84,66.33333333333333,69.55444444444444,900,0,100.0,497.0,6.393590753950631,6.4409305915424175,True,False,False
3,289.0,853.79,969.85,96.33333333333333,284.59666666666664,300,0,100.0,189.0,5.66988092298052,6.7508558247336055,False,False,True
7,953.0,1918.24,1833.56,136.14285714285714,274.0342857142857,700,0,100.0,853.0,6.860663671448287,7.5596845533258,True,False,False
4,275.0,2359.64,1483.58,68.75,589.91,400,0,100.0,175.0,5.62040086571715,7.766688047695937,False,True,False
5,755.0,1584.41,1729.08,151.0,316.882,500,1,100.0,655.0,6.628041376179533,7.3685983279396154,False,True,False
9,803.0,880.17,1589.75,89.22222222222223,97.79666666666667,900,0,100.0,703.0,6.6895992691789665,6.781250569863868,True,False,False
11,293.0,285.14,966.87,26.636363636363637,25.921818181818182,1100,0,100.0,193.0,5.683579767338681,5.656481201538188,True,False,False
6,164.0,1460.21,1535.3,27.333333333333332,243.36833333333334,600,0,100.0,64.0,5.10594547390058,7.2870201385878275,False,True,False
12,675.0,2277.93,1807.33,56.25,189.8275,1200,0,100.0,575.0,6.516193076042964,7.731461313547985,True,False,False
11,859.0,146.71,1267.98,78.0909090909091,13.337272727272728,1100,0,100.0,759.0,6.756932389247553,4.995250892052509,True,False,False
2,296.0,1878.7,1354.0,148.0,939.35,200,0,100.0,196.0,5.6937321388027,7.538867468622549,False,False,True
7,300.0,2417.85,1634.04,42.857142857142854,345.40714285714284,700,0,100.0,200.0,5.707110264748875,7.791047499592716,True,False,False
2,1155.0,1517.18,1543.17,577.5,758.59,200,0,100.0,1055.0,7.052721049232323,7.3252675280009685,False,False,True
5,765.0,480.48,1038.42,153.0,96.096,500,1,100.0,665.0,6.641182169740591,6.176864693511534,False,True,False
9,1097.0,2330.2,1728.07,121.88888888888889,258.9111111111111,900,0,100.0,997.0,7.001245622069476,7.75413843544094,True,False,False
4,422.0,2049.71,1491.9,105.5,512.4275,400,0,100.0,322.0,6.0473721790462776,7.625941353633508,False,True,False
14,1020.0,510.33,1406.95,72.85714285714286,36.45214285714285,1400,0,100.0,920.0,6.928537818164665,6.2370151743330196,True,False,False
4,205.0,545.57,682.22,51.25,136.3925,400,0,100.0,105.0,5.327876168789581,6.303662387245703,False,True,False
12,1046.0,1850.85,1875.72,87.16666666666667,154.23749999999998,1200,0,100.0,946.0,6.953684210870537,7.523940418405454,True,False,False
4,1001.0,739.08,1116.31,250.25,184.77,400,0,100.0,901.0,6.90975328164481,6.606758288463063,False,True,False
9,938.0,742.17,1632.1,104.22222222222223,82.46333333333332,900,0,100.0,838.0,6.844815479208263,6.61092482069997,True,False,False
5,351.0,407.74,883.11,70.2,81.548,500,1,100.0,251.0,5.863631175598097,6.01307925708039,False,True,False
9,748.0,653.42,1249.66,83.11111111111111,72.60222222222222,900,0,100.0,648.0,6.618738983517219,6.483749347168707,True,False,False
13,1186.0,2462.26,1906.35,91.23076923076923,189.4046153846154,1300,0,100.0,1086.0,7.079184394609668,7.8092409548715995,True,False,False
6,384.0,1656.04,1682.33,64.0,276.00666666666666,600,0,100.0,284.0,5.953243334287785,7.412788157147268,False,True,False
10,150.0,418.41,844.9,15.0,41.841,1000,0,100.0,50.0,5.017279836814924,6.0388489617696415,True,False,False
10,783.0,158.93,993.55,78.3,15.893,1000,0,100.0,683.0,6.664409020350408,5.074736219502779,True,False,False
6,372.0,2494.69,1742.34,62.0,415.7816666666667,600,0,100.0,272.0,5.921578419643816,7.82232052305807,False,True,False
10,958.0,1643.76,1827.18,95.8,164.376,1000,0,100.0,858.0,6.8658910748834385,7.4053497558989845,True,False,False
8,34.0,1225.2,1438.52,4.25,153.15,800,0,34.0,0.0,3.5553480614894135,7.111675235328588,True,False,False
7,151.0,2461.93,1516.58,21.571428571428573,351.7042857142857,700,0,100.0,51.0,5.0238805208462765,7.80910697709141,True,False,False
7,150.0,1379.35,1500.09,21.428571428571427,197.04999999999998,700,0,100.0,50.0,5.017279836814924,7.230092369182732,True,False,False
6,751.0,2085.98,1757.81,125.16666666666667,347.66333333333336,600,0,100.0,651.0,6.62273632394984,7.643473323897598,False,True,False
7,568.0,159.12,738.92,81.14285714285714,22.731428571428573,700,0,100.0,468.0,6.343880434126331,5.075923534124373,True,False,False
12,574.0,2240.9,1785.72,47.833333333333336,186.74166666666667,1200,0,100.0,474.0,6.354370040797351,7.715078999604354,True,False,False
13,36.0,808.38,1190.16,2.769230769230769,62.183076923076925,1300,0,36.0,0.0,3.6109179126442243,6.696268522474999,True,False,False
14,595.0,1818.77,1889.9,42.5,129.91214285714287,1400,0,100.0,495.0,6.39024066706535,7.506465398458648,True,False,False
7,381.0,2342.27,1705.24,54.42857142857143,334.61,700,0,100.0,281.0,5.945420608606575,7.759302668744337,True,False,False
14,174.0,815.3,1295.14,12.428571428571429,58.23571428571428,1400,0,100.0,74.0,5.1647859739235145,6.70478193445731,True,False,False
11,226.0,2013.45,1590.82,20.545454545454547,183.04090909090908,1100,0,100.0,126.0,5.424950017481403,7.608101484268775,True,False,False
13,137.0,1505.66,1777.72,10.538461538461538,115.82000000000001,1300,0,100.0,37.0,4.927253685157205,7.317650559369617,True,False,False
13,774.0,206.45,1110.0,59.53846153846154,15.88076923076923,1300,0,100.0,674.0,6.652863029353347,5.334890346778876,True,False,False
5,1120.0,1514.91,1658.97,224.0,302.982,500,1,100.0,1020.0,7.02197642307216,7.323771197685424,False,True,False
4,862.0,2335.55,1698.94,215.5,583.8875,400,0,100.0,762.0,6.760414691083428,7.756430761440725,False,True,False
8,829.0,1147.89,2004.34,103.625,143.48625,800,0,100.0,729.0,6.721425700790643,7.046551537843722,True,False,False
4,380.0,446.66,764.24,95.0,111.665,400,0,100.0,280.0,5.942799375126701,6.104034015711478,False,True,False
9,238.0,1197.83,1560.78,26.444444444444443,133.0922222222222,900,0,100.0,138.0,5.476463551931511,7.089101360154412,True,False,False
13,1199.0,493.0,1634.13,92.23076923076923,37.92307692307692,1300,0,100.0,1099.0,7.090076835776092,6.202535517187923,True,False,False
12,710.0,1249.41,1921.09,59.166666666666664,104.1175,1200,0,100.0,610.0,6.566672429803241,7.131226776516106,True,False,False
14,719.0,1973.14,1980.99,51.357142857142854,140.93857142857144,1400,0,100.0,619.0,6.579251212010101,7.587888139464398,True,False,False
1,482.0,1697.08,1198.24,482.0,1697.08,100,0,100.0,382.0,6.180016653652572,7.437253480013513,False,False,True
9,444.0,725.31,1062.52,49.333333333333336,80.58999999999999,900,0,100.0,344.0,6.09807428216624,6.5879769209325945,True,False,False
11,610.0,1990.79,1753.56,55.45454545454545,180.98090909090908,1100,0,100.0,510.0,6.415096959171596,7.59678901090054,True,False,False
4,238.0,1707.28,1483.48,59.5,426.82,400,0,100.0,138.0,5.476463551931511,7.443242295338965,False,True,False
2,299.0,1612.7,1282.8,149.5,806.35,200,0,100.0,199.0,5.703782474656201,7.386284957947306,False,False,True
10,273.0,799.9,1155.05,27.3,79.99,1000,0,100.0,173.0,5.6131281063880705,6.685736095329637,True,False,False
3,154.0,274.04,406.91,51.333333333333336,91.34666666666668,300,0,100.0,54.0,5.043425116919247,5.616916541634539,False,False,True
7,636.0,697.02,1276.06,90.85714285714286,99.57428571428571,700,0,100.0,536.0,6.456769655572163,6.548247755647004,True,False,False
2,1038.0,685.07,962.14,519.0,342.535,200,0,100.0,938.0,6.946013991099227,6.530979663336402,False,False,True
2,798.0,2334.41,1485.4,399.0,1167.205,200,0,100.0,698.0,6.683360945766275,7.755942743554174,False,False,True
12,601.0,2166.56,1918.46,50.083333333333336,180.54666666666665,1200,0,100.0,501.0,6.400257445308821,7.681357389932466,True,False,False
6,290.0,814.04,1077.35,48.333333333333336,135.67333333333332,600,0,100.0,190.0,5.673323267171493,6.703237191791092,False,True,False
8,16.0,259.02,543.56,2.0,32.3775,800,0,16.0,0.0,2.833213344056216,5.560758551134023,True,False,False
8,303.0,1072.44,1453.25,37.875,134.055,800,0,100.0,203.0,5.717027701406222,6.978623723814578,True,False,False
11,372.0,2048.26,1632.61,33.81818181818182,186.20545454545456,1100,0,100.0,272.0,5.921578419643816,7.625234031355319,True,False,False
3,864.0,2338.52,1513.04,288.0,779.5066666666667,300,0,100.0,764.0,6.762729506931879,7.757701059104951,False,False,True
11,913.0,2253.41,1758.56,83.0,204.85545454545453,1100,0,100.0,813.0,6.81783057145415,7.720643576904627,True,False,False
14,805.0,834.06,1683.49,57.5,59.575714285714284,1400,0,100.0,705.0,6.692083742506628,6.727503578556742,True,False,False
5,905.0,2317.31,1691.38,181.0,463.462,500,1,100.0,805.0,6.80903930604298,7.748593750937131,False,True,False
10,728.0,226.53,1060.47,72.8,22.653,1000,0,100.0,628.0,6.591673732008658,5.4272820978290355,True,False,False
4,842.0,893.25,1324.64,210.5,223.3125,400,0,100.0,742.0,6.736966958001855,6.795985378139127,False,True,False
5,117.0,953.06,1116.8,23.4,190.612,500,1,100.0,17.0,4.770684624465665,6.860726562552361,False,True,False
12,307.0,957.17,1432.75,25.583333333333332,79.76416666666667,1200,0,100.0,207.0,5.730099782973574,6.865025215255074,True,False,False
9,51.0,314.81,704.94,5.666666666666667,34.97888888888889,900,0,51.0,0.0,3.9512437185814275,5.755140766931343,True,False,False
7,1071.0,841.11,1699.9,153.0,120.15857142857143,700,0,100.0,971.0,6.977281341630747,6.735910647039658,True,False,False
13,922.0,1510.22,1967.87,70.92307692307692,116.17076923076924,1300,0,100.0,822.0,6.827629234502852,7.320672550615341,True,False,False
8,867.0,2373.39,1747.22,108.375,296.67375,800,0,100.0,767.0,6.7661917146603505,7.772495841373896,True,False,False
11,1013.0,1483.3,1952.8,92.0909090909091,134.84545454545454,1100,0,100.0,913.0,6.921658184151129,7.302698559630719,True,False,False
6,1148.0,1525.81,1776.48,191.33333333333334,254.30166666666665,600,0,100.0,1048.0,7.046647277848756,7.330935870495945,False,True,False
12,158.0,2195.67,1625.46,13.166666666666666,182.9725,1200,0,100.0,58.0,5.0689042022202315,7.694697856277974,True,False,False
5,1010.0,2054.21,1810.37,202.0,410.842,500,1,100.0,910.0,6.918695219020472,7.628133311490337,False,True,False
1,682.0,1517.04,1376.04,682.0,1517.04,100,0,100.0,582.0,6.52649485957079,7.325175308069541,False,False,True
5,14.0,78.33,406.7,2.8,15.666,500,1,14.0,0.0,2.70805020110221,4.373616367313912,False,True,False
6,1203.0,1900.48,1972.88,200.5,316.74666666666667,600,0,100.0,1103.0,7.093404625868766,7.550387809300904,False,True,False
4,810.0,1852.31,1575.87,202.5,463.0775,400,0,100.0,710.0,6.698268054115413,7.524728508569207,False,True,False
3,760.0,2073.25,1522.45,253.33333333333334,691.0833333333334,300,0,100.0,660.0,6.634633357861686,7.637354921544395,False,False,True
7,868.0,625.09,1403.48,124.0,89.29857142857144,700,0,100.0,768.0,6.767343125265392,6.439494130734238,True,False,False
7,205.0,103.31,683.1,29.285714285714285,14.758571428571429,700,0,100.0,105.0,5.327876168789581,4.64736723468788,True,False,False
5,387.0,1882.35,1588.8,77.4,376.46999999999997,500,1,100.0,287.0,5.961005339623274,7.5408073849907415,False,True,False
11,447.0,130.07,852.02,40.63636363636363,11.824545454545454,1100,0,100.0,347.0,6.104793232414985,4.8757315316314545,True,False,False
9,482.0,1348.44,1633.26,53.55555555555556,149.82666666666668,900,0,100.0,382.0,6.180016653652572,7.207444970558195,True,False,False
7,15.0,2436.67,1459.63,2.142857142857143,348.0957142857143,700,0,15.0,0.0,2.772588722239781,7.798797944029775,True,False,False
10,955.0,1182.33,1950.3,95.5,118.23299999999999,1000,0,100.0,855.0,6.862757913051401,7.076087776895976,True,False,False
5,41.0,2314.68,1500.28,8.2,462.936,500,1,41.0,0.0,3.7376696182833684,7.747458659889294,False,True,False
2,1189.0,1164.74,1666.52,594.5,582.37,200,0,100.0,1089.0,7.081708586105575,7.061111357483076,False,False,True
2,762.0,519.74,752.69,381.0,259.87,200,0,100.0,662.0,6.637258031284457,6.255250876884208,False,False,True
10,895.0,937.46,1714.8,89.5,93.74600000000001,1000,0,100.0,795.0,6.79794041297493,6.844240233914205,True,False,False
13,858.0,2258.01,1889.71,66.0,173.69307692307694,1300,0,100.0,758.0,6.755768921984255,7.7226819431957,True,False,False
11,650.0,524.8,1179.09,59.09090909090909,47.709090909090904,1100,0,100.0,550.0,6.478509642208569,6.264920912295781,True,False,False
4,198.0,2106.63,1450.67,49.5,526.6575,400,0,100.0,98.0,5.293304824724492,7.653319372433863,False,True,False
1,791.0,1927.75,1419.88,791.0,1927.75,100,0,100.0,691.0,6.674561391814426,7.56462740367737,False,False,True
14,1020.0,1201.75,2337.73,72.85714285714286,85.83928571428571,1400,0,100.0,920.0,6.928537818164665,7.092365880579563,True,False,False
12,59.0,2247.39,1629.92,4.916666666666667,187.2825,1200,0,59.0,0.0,4.0943445622221,7.717969683510842,True,False,False
8,626.0,545.84,1142.89,78.25,68.23,800,0,100.0,526.0,6.440946540632921,6.304156255063791,True,False,False
5,57.0,559.05,639.73,11.4,111.80999999999999,500,1,57.0,0.0,4.060443010546419,6.328026065457748,False,True,False
5,908.0,716.7,1375.88,181.6,143.34,500,1,100.0,808.0,6.812345094177479,6.576051654436026,False,True,False
13,8.0,78.44,713.71,0.6153846153846154,6.033846153846154,1300,0,8.0,0.0,2.1972245773362196,4.375002019736917,True,False,False
11,684.0,672.51,1487.93,62.18181818181818,61.13727272727272,1100,0,100.0,584.0,6.529418838262226,6.512502843550139,True,False,False
4,180.0,2365.46,1443.02,45.0,591.365,400,0,100.0,80.0,5.198497031265826,7.7691504466046775,False,True,False
13,511.0,1628.33,1915.79,39.30769230769231,125.25615384615384,1300,0,100.0,411.0,6.238324625039508,7.395924166354715,True,False,False
4,231.0,20.39,499.26,57.75,5.0975,400,0,100.0,131.0,5.44673737166631,3.062923523094314,False,True,False
9,1139.0,1973.31,1759.33,126.55555555555556,219.25666666666666,900,0,100.0,1039.0,7.038783541388542,7.587974249203715,True,False,False
9,578.0,1167.71,1587.21,64.22222222222223,129.74555555555557,900,0,100.0,478.0,6.361302477572996,7.0636558554182916,True,False,False
14,530.0,2028.06,2079.14,37.857142857142854,144.86142857142858,1400,0,100.0,430.0,6.274762021241939,7.615327910605943,True,False,False
7,316.0,141.89,837.8,45.142857142857146,20.27,700,0,100.0,216.0,5.75890177387728,4.9620751034808785,True,False,False
2,897.0,2382.39,1437.95,448.5,1191.195,200,0,100.0,797.0,6.8001700683022,7.7762791229610695,False,False,True
12,121.0,608.92,1033.44,10.083333333333334,50.74333333333333,1200,0,100.0,21.0,4.804021044733257,6.413327801025782,True,False,False
4,764.0,1417.94,1682.1,191.0,354.485,400,0,100.0,664.0,6.639875833826536,7.257665392967982,False,True,False
11,663.0,2141.08,1715.29,60.27272727272727,194.64363636363635,1100,0,100.0,563.0,6.498282149476434,7.669532598582907,True,False,False
3,91.0,1640.15,1338.3,30.333333333333332,546.7166666666667,300,0,91.0,0.0,4.5217885770490405,7.403152494590909,False,False,True
1,1035.0,1289.84,1317.33,1035.0,1289.84,100,0,100.0,935.0,6.943122422819428,7.1630484482319146,False,False,True
7,125.0,193.62,616.24,17.857142857142858,27.66,700,0,100.0,25.0,4.836281906951478,5.271048939393843,True,False,False
12,437.0,639.96,1183.74,36.416666666666664,53.330000000000005,1200,0,100.0,337.0,6.082218910376446,6.462967052477453,True,False,False
4,84.0,2243.12,1392.1,21.0,560.78,400,0,84.0,0.0,4.442651256490317,7.716068741148629,False,True,False
